"FishIDs","Stock","Pond","Trial","Chamber.No","Ind","Mass","Volume","SMR.Start.Date","SMR.Date.Time","SMR.Phase","SMR.Temp.true","Temp.factor","Slope.with.BR.SMR","Slope.SMR","SE.SMR","R2.SMR","MR.abs.with.BR","BR.SMR","SMR.abs","SMR","SMR.units","DO.unit","MMR.Date","MMR.Date.Time","MMR.Phase","MMR.Temp.true","Slope.with.BR.MMR","Slope.MMR","SE.MMR","R2.MMR","MR.abs.with.BR.MMR","BR.MMR","MMR.abs","MMR","MMR.units","MMR.Best.Temp","MMR.Best","MMR.Best.units","DO.unit.1","Trial.Best.MMR","Experiment","test.Num","Replicate","AS.absolute","AS.absolute.units","AS.factorial","AS.Best.absolute","AS.Best.absolute.units","AS.Best.factorial","K","relative.weight","SMR.nm","SMR.nm.units","MMR.nm","MMR.nm.units","SMR.ms","SMR.ms.units","MMR.ms","MMR.ms.units","MMR.Best.ms","MMR.Best.ms.units","AS.ms","AS.ms.units","AS.Best.ms","AS.Best.ms.units"
132,"LP","DB","Acute","CH4",36,4.86,78,"","(2021-Sep-07 10:53:08)","M76",21.03508333,"21",-0.00453315,-0.004500934,4e-05,0.990757932,1.193596629,0.710676628,1.185114017,243.8506207,4.064177012,"mg O2","","(2021-Sep-07 13:36:42)","M3",20.995,-0.009808367,-0.010011644,7.81e-05,0.992861765,2.588938191,-2.072485201,2.642593552,564.6567419,9.410945698,20.995,564.6567419,9.410945698,"mg O2","MMR",5,1,1,320.8061211,5.346768686,2.315584599,320.8061211,5.346768686,2.315584599,0.681701175,86.45000637,1.185114016602,0.01975190027832,2.744231765634,0.04573719609228,269.558088398318,4.4926348070071,577.651322567837,9.62752204245628,577.651322567837,9.62752204245628,308.09323416952,5.13488723544918,308.09323416952,5.13488723544918
133,"LP","DB","Acute","CH5",37,4.92,78,"","(2021-Sep-07 11:59:08)","M82",21.00475,"21",-0.004291249,-0.004166351,5.43e-05,0.980349198,1.128976113,2.91051793,1.096117061,222.7880206,3.713133676,"mg O2","","(2021-Sep-07 13:58:42)","M5",21.01808333,-0.009166922,-0.008877257,4.02e-05,0.997588663,2.420947479,3.159891129,2.344448174,505.2690031,8.421150051,21.04008333,608.0213007,10.13368834,"mg O2","SMR",5,1,1,282.4809825,4.708016375,2.267936138,385.2332801,6.420554668,2.729147191,0.632464958,79.88159491,1.096117061352,0.01826861768592,2.485923495252,0.04143205825092,245.733819393046,4.09556365581543,516.638809410071,8.61064682281952,621.703288668671,10.3617214726987,270.904990017025,4.51508316700408,375.969469275625,6.26615781688324
134,"LP","DB","Acute","CH6",38,4.62,78,"","(2021-Sep-07 07:02:08)","M55",21.00508333,"21",-0.003722609,-0.003516309,4.46e-05,0.981391044,0.983394049,5.541804879,0.92889627,201.0597986,3.350996644,"mg O2","","(2021-Sep-07 14:20:42)","M7",20.9835,-0.007299221,-0.007080402,4.58e-05,0.99508948,1.931899374,2.997840719,1.873984108,418.3000241,6.971667068,21.01408333,597.3200916,9.95533486,"mg O2","SMR",5,1,1,217.2402254,3.620670424,2.080475694,396.260293,6.604338216,2.970857902,0.649440587,82.29151948,0.928896269532,0.01548160449528,1.932546111342,0.03220910185416,224.283385264643,3.73805642182105,428.809414262708,7.14682357070343,612.327190650867,10.2054531775145,204.526028998065,3.40876714888238,388.043805386225,6.46739675569341
135,"LP","DB","Acute","CH7",39,4.78,78,"","(2021-Sep-07 02:38:08)","M31",20.98841667,"21",-0.004431297,-0.004203334,4.59e-05,0.986018708,1.168054567,5.14439308,1.107965249,231.7918931,3.863198218,"mg O2","","(2021-Sep-07 14:09:42)","M6",21.04341667,-0.010472849,-0.010715523,0.000181536,0.967242175,2.76847663,-2.317170108,2.832626942,619.8308408,10.33051401,21.06441667,651.2133462,10.85355577,"mg O2","SMR",5,1,1,388.0389478,6.467315796,2.674083345,419.4214532,6.990357553,2.809474213,0.64485105,81.57727804,1.107965249018,0.01846608748204,2.962791419024,0.0493798569678,256.991721799745,4.28319536295952,634.523653871249,10.5753942277751,666.650067536534,11.1108344589422,377.531932071504,6.29219886481562,409.658345736789,6.82763909598272
136,"LP","DB","Acute","CH8",40,3.76,78,"","(2021-Sep-07 11:26:08)","M79",21.03225,"21",-0.003428205,-0.003318388,3.43e-05,0.987581025,0.916235746,3.203320446,0.886885779,235.8738774,3.93123129,"mg O2","","(2021-Sep-07 14:31:42)","M8",21.03466667,-0.007558821,-0.00734129,5.73e-05,0.992869286,2.024826853,2.877842366,1.966555528,547.7870551,9.129784252,21.0115,573.4752178,9.557920296,"mg O2","SMR",5,1,1,311.9131777,5.198552962,2.322372707,337.6013404,5.626689006,2.431279055,0.604607998,77.31966514,0.886885779024,0.0147814296504,2.059679327176,0.03432798878752,273.017154977904,4.5502859162984,566.277061924366,9.43795103241735,592.832302988497,9.88053838245245,293.259906946462,4.88766511611895,319.815148010593,5.33025246615405
137,"LP","DB","Acute","CH1",33,4.02,78,"","(2021-Sep-08 04:03:48)","M50",23.06108333,"23",-0.004042566,-0.003919911,6.73e-05,0.966385507,1.074465522,3.034076446,1.041865416,249.8478216,4.164130361,"mg O2","","(2021-Sep-08 11:44:13)","M3",23.036,-0.007722432,-0.008052662,7.56e-05,0.989706775,2.051139715,-4.276244101,2.138851456,506.836838,8.447280633,23.039,565.3971255,9.423285426,"mg O2","SMR",5,2,1,256.9890163,4.283150272,2.028582177,315.5493039,5.259155065,2.262966,0.612497652,77.64214898,1.004388242832,0.01673980405122,2.03748408876,0.03395806814466,285.745498437552,4.76242497510288,522.520727377036,8.70867878927362,582.893142572138,9.71488571056657,236.775228939484,3.94625381417074,297.147644134585,4.95246073546369
138,"LP","DB","Acute","CH2",34,4.56,78,"","(2021-Sep-08 05:53:48)","M60",23.07925,"23",-0.005336552,-0.005261645,7.08e-05,0.979107114,1.403790675,1.403654427,1.384086305,280.7477293,4.679128821,"mg O2","","(2021-Sep-08 11:44:13)","M3",23.036,-0.010418674,-0.010725238,5.45e-05,0.996966427,2.751530036,-2.942450847,2.832492455,610.4509601,10.17418267,23.036,610.4509601,10.17418267,"mg O2","MMR",5,2,1,329.7032308,5.495053847,2.174375414,329.7032308,5.495053847,2.174375414,0.63131832,79.39014283,1.280209645608,0.02133682742376,2.783656378056,0.0463942729752,313.910588352198,5.23184313845788,626.120988609552,10.4353498118687,626.120988609552,10.4353498118687,312.210400257354,5.20350667341077,312.210400257354,5.20350667341077
139,"LP","DB","Acute","CH3",35,4.75,78,"","(2021-Sep-07 23:39:48)","M26",23.02233333,"23",-0.005265853,-0.004993579,3.96e-05,0.992624434,1.385382631,5.170552474,1.313750695,267.0224989,4.450374982,"mg O2","","(2021-Sep-08 11:55:13)","M4",23.02558333,-0.009638594,-0.00928799,4.06e-05,0.997755163,2.538574389,3.637501521,2.446233707,505.4201875,8.423669792,23.02558333,505.4201875,8.423669792,"mg O2","MMR",5,2,1,238.3976886,3.973294809,1.892800006,238.3976886,3.973294809,1.892800006,0.640427942,80.63061209,1.268356869775,0.0211392811645,2.400745890625,0.040012431512,296.386881879701,4.93978136503168,517.533545191715,8.6255590868699,517.533545191715,8.6255590868699,221.146663312014,3.68577772183823,221.146663312014,3.68577772183823
140,"LP","DB","Acute","CH4",36,4.51,78,"","(2021-Sep-07 20:21:48)","M8",23.07616667,"23",-0.004934567,-0.004708051,4.85e-05,0.987610077,1.302488761,4.590381937,1.242699552,265.5340923,4.425568204,"mg O2","","(2021-Sep-08 12:06:13)","M5",23.01066667,-0.009507431,-0.009665229,0.000111471,0.98454675,2.513954923,-1.659731539,2.555679825,561.6878737,9.361464562,23.01066667,561.6878737,9.361464562,"mg O2","MMR",5,2,1,296.1537815,4.935896358,2.115313589,296.1537815,4.935896358,2.115313589,0.681701175,86.45000637,1.197558756273,0.01995931260004,2.533212310387,0.04222020517462,297.487344964844,4.9581224149604,576.364751517858,9.60607919230635,576.364751517858,9.60607919230635,278.877406553014,4.64795677734595,278.877406553014,4.64795677734595
141,"LP","DB","Acute","CH5",37,4.36,78,"","(2021-Sep-08 08:38:48)","M75",22.96141667,"23",-0.004674188,-0.00453839,4.71e-05,0.987446117,1.234434324,2.905272486,1.198570643,258.3126386,4.305210643,"mg O2","","(2021-Sep-08 12:06:13)","M5",22.94783333,-0.010854366,-0.01056842,8.22e-05,0.992904723,2.867376225,2.634384637,2.791838506,604.2940489,10.07156748,22.94783333,604.2940489,10.07156748,"mg O2","MMR",5,2,1,345.9814103,5.766356839,2.339390176,345.9814103,5.766356839,2.339390176,0.632464958,79.88159491,1.126243104296,0.01877071840348,2.634722053204,0.0439120342128,291.15727238809,4.85262120609245,620.938470382868,10.3489745046686,620.938470382868,10.3489745046686,329.781197994778,5.49635329857611,329.781197994778,5.49635329857611
142,"LP","DB","Acute","CH6",38,4.38,78,"","(2021-Sep-08 08:27:48)","M74",22.98491667,"23",-0.004381421,-0.004181253,4.6e-05,0.985892941,1.159639497,4.568560204,1.106660668,247.0224706,4.117041177,"mg O2","","(2021-Sep-08 12:28:13)","M7",22.98108333,-0.009424591,-0.009206332,4.43e-05,0.99727128,2.496461035,2.315849809,2.438646747,551.7300332,9.195500554,22.98108333,551.7300332,9.195500554,"mg O2","MMR",5,2,1,304.7075626,5.078459377,2.233521638,304.7075626,5.078459377,2.233521638,0.649440587,82.29151948,1.081958421228,0.01803264035526,2.416577545416,0.04027629242652,278.203178104699,4.63671963545373,566.821061720578,9.44701769602788,566.821061720578,9.44701769602788,288.617883615879,4.81029806057415,288.617883615879,4.81029806057415
143,"LP","DB","Acute","CH7",39,4.41,78,"","(2021-Sep-08 04:03:48)","M50",23.0005,"23",-0.004443828,-0.004683241,4.26e-05,0.990332724,1.174717109,-5.387537224,1.23800543,270.8983436,4.514972393,"mg O2","","(2021-Sep-08 13:23:13)","M12",22.99625,-0.006901962,-0.007138653,6.15e-05,0.99132824,1.825762102,-3.429340307,1.888373697,417.7817915,6.963029858,22.96758333,599.9183038,9.998638397,"mg O2","SMR",5,2,1,146.8834479,2.448057465,1.542208734,329.0199602,5.483666003,2.214551392,0.64485105,81.57727804,1.194661695276,0.01991102825313,1.842417700515,0.03070696167378,304.719659277164,5.07866098757778,429.089816424099,7.15149694005929,616.156185081127,10.2692697516945,124.370157146935,2.07283595248151,311.436525803963,5.19060876411669
144,"LP","DB","Acute","CH8",40,3.48,78,"","(2021-Sep-08 09:11:48)","M78",22.973,"23",-0.004412666,-0.004309304,4.09e-05,0.989459215,1.182047268,2.342389845,1.154359113,321.5484995,5.359141658,"mg O2","","(2021-Sep-08 12:39:13)","M8",22.95408333,-0.009305337,-0.009092574,6.49e-05,0.994023234,2.494016435,2.286464887,2.436991625,686.4765141,11.44127523,22.98658333,703.9104585,11.73184098,"mg O2","SMR",5,2,1,364.9280146,6.082133577,2.134908156,382.361959,6.372699317,2.189126865,0.604607998,77.31966514,1.11898877826,0.01864981296984,2.388938269068,0.0398156378004,377.382940273894,6.28971567084035,711.886502460909,11.8647750358301,729.965765841515,12.1660961025437,334.503562187015,5.57505936498972,352.582825567621,5.8763804317033
145,"LP","DB","Acute","CH1",33,4.17,78,"","(2021-Sep-09 01:27:10)","M46",24.98616667,"25",-0.004657834,-0.004528175,7.16e-05,0.971310583,1.237158068,2.783680489,1.202719541,285.0046305,4.750077175,"mg O2","","(2021-Sep-09 09:22:55)","M2",24.92633333,-0.009386164,-0.009012506,7.26e-05,0.992403461,2.499798265,3.980941621,2.400282756,597.0852626,9.951421044,24.99983333,747.8847416,12.46474569,"mg O2","SMR",5,3,1,312.0806321,5.201343869,2.095001971,462.8801111,7.714668518,2.624114353,0.612497652,77.64214898,1.188469309185,0.01980782181975,2.489845545042,0.04149742575348,323.819682021617,5.39699470036028,614.644733519386,10.244078892676,769.879021468829,12.8313170210491,290.825051497769,4.84708419231575,446.059339447212,7.43432232068883
146,"LP","DB","Acute","CH2",34,4.93,78,"","(2021-Sep-09 04:01:10)","M60",25.049,"25",-0.005670061,-0.005596661,4.54e-05,0.992288183,1.497440477,1.29451978,1.478055814,318.5465117,5.309108528,"mg O2","","(2021-Sep-09 09:22:55)","M2",24.92633333,-0.012961445,-0.012609592,6.23e-05,0.997131312,3.42679856,2.714606093,3.333774478,731.0908942,12.18484824,24.92633333,731.0908942,12.18484824,"mg O2","MMR",5,3,1,412.5443825,6.875739709,2.295083661,412.5443825,6.875739709,2.295083661,0.63131832,79.39014283,1.570434302681,0.02617390504304,3.604278108406,0.0600713018232,351.226963175007,5.85378271921592,747.480479342037,12.458007992442,747.480479342037,12.458007992442,396.25351616703,6.60422527322609,396.25351616703,6.60422527322609
147,"LP","DB","Acute","CH3",35,4.92,78,"","(2021-Sep-09 08:14:13)","M83",25.04158333,"25",-0.00534978,-0.005417638,5.87e-05,0.986264305,1.409003762,-1.268421978,1.426875876,294.8090652,4.91348442,"mg O2","","(2021-Sep-09 09:44:55)","M4",24.91341667,-0.01138602,-0.011027887,3.37e-05,0.998897011,3.0024934,3.14537122,2.908053837,612.2218604,10.20369767,24.91341667,612.2218604,10.20369767,"mg O2","MMR",5,3,1,317.4127952,5.290213253,2.076672439,317.4127952,5.290213253,2.076672439,0.640427942,80.63061209,1.450460600784,0.0241743433464,3.012131553168,0.0502021925364,325.172589568263,5.41954315947105,625.998371384906,10.4333061863401,625.998371384906,10.4333061863401,300.825781816643,5.01376302686904,300.825781816643,5.01376302686904
148,"LP","DB","Acute","CH4",36,4.68,78,"","(2021-Sep-09 07:08:11)","M77",25.00916667,"25",-0.005236836,-0.005282581,3.85e-05,0.993748527,1.384724226,-0.873525886,1.396820151,306.9934398,5.11655733,"mg O2","","(2021-Sep-09 09:55:55)","M5",25.02583333,-0.01138912,-0.011551227,4.35e-05,0.99832793,3.013151271,-1.423349664,3.05603895,677.6139578,11.29356596,25.02583333,677.6139578,11.29356596,"mg O2","MMR",5,3,1,370.620518,6.177008634,2.207258755,370.620518,6.177008634,2.207258755,0.681701175,86.45000637,1.436729298264,0.0239454883044,3.171233322504,0.0528538886928,341.661651053494,5.69436085089157,694.273657386522,11.5712276196934,694.273657386522,11.5712276196934,352.612006333028,5.87686676880184,352.612006333028,5.87686676880184
149,"LP","DB","Acute","CH5",37,4.64,78,"","(2021-Sep-09 05:40:10)","M69",24.96883333,"25",-0.005370645,-0.005223488,4.3e-05,0.992055128,1.418752535,2.740019531,1.379878438,298.6749867,4.977916444,"mg O2","","(2021-Sep-09 09:55:55)","M5",24.9555,-0.010959581,-0.010669916,5.24e-05,0.997158069,2.905428765,2.643027687,2.828637479,648.7700639,10.8128344,24.90808333,758.1747576,12.63624596,"mg O2","SMR",5,3,1,350.0950772,5.834917954,2.172160686,459.4997709,7.658329515,2.53846084,0.632464958,79.88159491,1.385851938288,0.02309753230016,3.010293096496,0.050171551616,332.915766624782,5.54859610929839,664.952878777318,11.0825479813302,777.086545349792,12.9514424224965,332.037112152536,5.53395187203181,444.17077872501,7.40284631319815
150,"LP","DB","Acute","CH6",38,4.48,78,"","(2021-Sep-08 20:30:10)","M19",24.91933333,"25",-0.005281107,-0.00505908,3.58e-05,0.994121074,1.398901938,4.204182109,1.340089553,303.1876816,5.053128027,"mg O2","","(2021-Sep-09 10:17:55)","M7",24.92708333,-0.010107435,-0.009888616,9.46e-05,0.989319505,2.678793789,2.16493114,2.620799749,598.356107,9.972601783,24.92708333,598.356107,9.972601783,"mg O2","MMR",5,3,1,295.1684254,4.919473756,1.973550191,295.1684254,4.919473756,1.973550191,0.649440587,82.29151948,1.358280813568,0.02263801356096,2.68063535936,0.04467725598784,340.07870340781,5.66797839050405,614.157928879989,10.235965480991,614.157928879989,10.235965480991,274.079225472179,4.56798709048696,274.079225472179,4.56798709048696
151,"LP","DB","Acute","CH7",39,4.57,78,"","(2021-Sep-09 08:36:13)","M85",24.96616667,"25",-0.005064032,-0.004837653,5.54e-05,0.98476033,1.339578163,4.470326122,1.279694651,283.1182855,4.718638092,"mg O2","","(2021-Sep-09 10:28:55)","M8",24.8985,-0.011476983,-0.01171782,0.000124077,0.986942505,3.040528196,-2.098437322,3.104331775,703.9301077,11.73216846,24.8985,703.9301077,11.73216846,"mg O2","MMR",5,3,1,420.8118222,7.013530369,2.486346321,420.8118222,7.013530369,2.486346321,0.64485105,81.57727804,1.293850564735,0.02156417608044,3.216960592189,0.0536160098622,316.436857790204,5.2739476302093,721.935339793014,12.0322556615076,721.935339793014,12.0322556615076,405.49848200281,6.75830803129831,405.49848200281,6.75830803129831
152,"LP","DB","Acute","CH8",40,3.59,78,"","(2021-Sep-09 07:41:13)","M80",24.91366667,"25",-0.004853095,-0.004742915,4.44e-05,0.989784169,1.300726584,2.270298538,1.271196207,358.0834387,5.968057311,"mg O2","","(2021-Sep-09 10:28:55)","M8",24.8985,-0.008666423,-0.008448892,4.99e-05,0.995897374,2.324958737,2.51004314,2.26660127,651.322204,10.85537007,24.90983333,746.4716971,12.44119495,"mg O2","SMR",5,3,1,293.2387654,4.887312756,1.818911834,388.3882584,6.47313764,2.08463061,0.604607998,77.31966514,1.285519544933,0.02142532574649,2.33824671236,0.0389707785513,417.923575595775,6.96539292581817,674.576006505255,11.2429334452066,773.122570221663,12.8853761686349,256.65243090948,4.27754051938842,355.198994625888,5.91998324281671
153,"LP","DB","Acute","CH1",33,4.22,78,"","(2021-Sep-10 04:44:30)","M64",21.03916667,"21",-0.003010367,-0.002941681,5.39e-05,0.961525837,0.801745099,2.281665696,0.783451956,194.8885464,3.24814244,"mg O2","","(2021-Sep-10 09:12:31)","M1",21.02966667,-0.006690366,-0.007106683,6.9e-05,0.989002142,1.780145949,-6.222633591,1.890917909,462.3271172,7.705451953,20.97875,559.6530872,9.327551454,"mg O2","SMR",5,4,2,267.4385708,4.457309513,2.372264177,364.7645409,6.079409014,2.871657148,0.612497652,77.64214898,0.822429665808,0.0137071610968,1.951020434584,0.03251700724166,220.957916561256,3.68263194268759,475.692715246615,7.92821192043394,575.832320324728,9.5972053394314,254.734798685359,4.24557997774634,354.874403763472,5.91457339674381
154,"LP","DB","Acute","CH2",34,4.64,78,"","(2021-Sep-09 21:46:30)","M26",20.98633333,"21",-0.003710889,-0.00350141,5.15e-05,0.97519248,0.981099684,5.644993645,0.925716669,203.0080416,3.383467359,"mg O2","","(2021-Sep-10 09:23:31)","M2",20.994,-0.010929442,-0.01057759,9.49e-05,0.990588628,2.89035661,3.219305727,2.797307194,616.146959,10.26911598,20.994,616.146959,10.26911598,"mg O2","MMR",5,4,2,413.1389175,6.885648625,3.035086464,413.1389175,6.885648625,3.035086464,0.63131832,79.39014283,0.941957313024,0.01569928854576,2.85892188976,0.0476486981472,226.281345307781,3.77135575401504,631.516028458569,10.5252671375597,631.516028458569,10.5252671375597,405.234683150788,6.75391138354463,405.234683150788,6.75391138354463
155,"LP","DB","Acute","CH3",35,4.84,78,"","(2021-Sep-09 20:18:30)","M18",21.02866667,"21",-0.003851133,-0.003512621,3.99e-05,0.984971566,1.015543661,8.789914431,0.926278243,195.0059458,3.250099097,"mg O2","","(2021-Sep-10 09:34:31)","M3",21.03108333,-0.009612808,-0.0100132,5.11e-05,0.996932676,2.536627743,-4.165192879,2.642283181,562.1879109,9.369798515,21.03108333,562.1879109,9.369798515,"mg O2","MMR",5,4,2,367.1819651,6.119699418,2.882927023,367.1819651,6.119699418,2.882927023,0.640427942,80.63061209,0.943828777672,0.01573047962948,2.720989488756,0.0453498248126,215.723494926528,3.59539158247755,575.222210254431,9.58703683757386,575.222210254431,9.58703683757386,359.498715327903,5.9916452550963,359.498715327903,5.9916452550963
156,"LP","DB","Acute","CH4",36,4.55,78,"","(2021-Sep-09 22:52:30)","M32",21.06733333,"21",-0.003474645,-0.003354483,2.52e-05,0.99339794,0.919266104,3.45826504,0.887475446,196.779478,3.279657966,"mg O2","","(2021-Sep-10 09:34:31)","M3",21.03108333,-0.010246832,-0.010450109,0.00012011,0.984651048,2.712418288,-1.983803106,2.766227327,618.8428023,10.31404671,21.03108333,618.8428023,10.31404671,"mg O2","MMR",5,4,2,422.0633244,7.034388739,3.144854376,422.0633244,7.034388739,3.144854376,0.681701175,86.45000637,0.8953466249,0.0149224437453,2.815734750465,0.0469289125305,220.110347815195,3.6685057961742,634.784963017991,10.579749388762,634.784963017991,10.579749388762,414.674615202796,6.91124359258779,414.674615202796,6.91124359258779
157,"LP","DB","Acute","CH5",37,4.62,78,"","(2021-Sep-09 18:06:30)","M6",21.00533333,"21",-0.003756602,-0.003404022,7.04e-05,0.952040968,0.995890343,9.385618456,0.902419875,206.9770356,3.44961726,"mg O2","","(2021-Sep-10 09:56:31)","M5",21.00866667,-0.010563213,-0.010273548,4.53e-05,0.997713999,2.800349998,2.74220318,2.723558712,624.6694293,10.41115716,21.00866667,624.6694293,10.41115716,"mg O2","MMR",5,4,2,417.6923937,6.961539895,3.018061533,417.6923937,6.961539895,3.018061533,0.632464958,79.88159491,0.956233904472,0.0159372317412,2.885972763366,0.0480995460792,230.884097863651,3.84806829772752,640.36365444224,10.672727579163,640.36365444224,10.672727579163,409.479556578589,6.82465928143543,409.479556578589,6.82465928143543
158,"LP","DB","Acute","CH6",38,4.42,78,"","(2021-Sep-09 18:17:30)","M7",20.99408333,"21",-0.003292351,-0.003061521,4.76e-05,0.972336962,0.87257828,7.011084418,0.811401081,185.2513883,3.087523138,"mg O2","","(2021-Sep-10 10:18:31)","M7",21.06833333,-0.008177272,-0.007958453,4.43e-05,0.996354365,2.167238884,2.675941326,2.109244843,481.5627495,8.026045826,21.06833333,481.5627495,8.026045826,"mg O2","MMR",5,4,2,296.3113613,4.938522688,2.599509532,296.3113613,4.938522688,2.599509532,0.649440587,82.29151948,0.818811136286,0.01364685226996,2.12850735279,0.03547512255092,208.295185496835,3.47158642457245,494.551529475899,8.24252549229195,494.551529475899,8.24252549229195,286.256343979064,4.7709390677195,286.256343979064,4.7709390677195
159,"LP","DB","Acute","CH7",39,4.52,78,"","(2021-Sep-10 07:51:30)","M81",21.00841667,"21",-0.003414624,-0.003184736,5.19e-05,0.969611162,0.904615932,6.732468448,0.84371295,191.3181293,3.188635488,"mg O2","","(2021-Sep-10 10:29:31)","M8",21.04016667,-0.008021481,-0.008262318,7.45e-05,0.99049908,2.123927715,-3.00240434,2.187696613,491.6172163,8.193620272,21.04016667,491.6172163,8.193620272,"mg O2","MMR",5,4,2,300.299087,5.004984783,2.569632152,300.299087,5.004984783,2.569632152,0.64485105,81.57727804,0.864757944436,0.01441263240576,2.222109817676,0.03703516362944,214.255448554815,3.57092414220695,504.41767884621,8.40696131444552,504.41767884621,8.40696131444552,290.162230291396,4.83603717223857,290.162230291396,4.83603717223857
160,"LP","DB","Acute","CH8",40,3.55,78,"","(2021-Sep-09 19:01:30)","M11",21.01725,"21",-0.002897244,-0.002609263,3.64e-05,0.977477053,0.777249514,9.939826055,0.699992264,201.1472023,3.352453371,"mg O2","","(2021-Sep-10 10:29:31)","M8",21.04016667,-0.007725051,-0.007507521,4.22e-05,0.996284762,2.074361728,2.815916063,2.015949442,591.1875198,9.85312533,21.04016667,591.1875198,9.85312533,"mg O2","MMR",5,4,2,390.0403175,6.500671958,2.939079008,390.0403175,6.500671958,2.939079008,0.604607998,77.31966514,0.714072568165,0.01190120946705,2.09871569529,0.0349785949215,235.233447905738,3.920557464316,612.57365292177,10.2095608820295,612.57365292177,10.2095608820295,377.340205016031,6.28900341771349,377.340205016031,6.28900341771349
161,"LP","DB","Acute","CH1",41,2.79,78,"","(2021-Sep-15 08:53:34)","M65",25.08408333,"25",-0.002949803,-0.002826741,4.07e-05,0.976140207,0.798676837,4.171874728,0.76535704,274.3215198,4.57202533,"mg O2","","(2021-Sep-15 13:09:35)","M1",25.07558333,-0.007311801,-0.007242727,4.59e-05,0.995284516,1.980766973,0.944695661,1.962054754,713.4744559,11.89124093,25.01725,809.9514734,13.49919122,"mg O2","SMR",6,1,1,439.1529361,7.319215602,2.600869434,535.6299536,8.927165893,2.95256265,NA,NA,0.765357040242,0.0127559506707,1.990593731961,0.0331765621947,334.967768284671,5.58279613807785,746.56854534309,12.4428090873075,847.520592074964,14.1253431977615,411.60077705842,6.86001294922969,512.552823790294,8.54254705968361
162,"LP","DB","Acute","CH2",42,2.97,78,"","(2021-Sep-15 01:55:34)","M27",25.07458333,"25",-0.002972591,-0.002890412,5e-05,0.965878192,0.802920607,2.764572453,0.780723285,262.8697931,4.381163218,"mg O2","","(2021-Sep-15 13:20:35)","M2",25.0655,-0.007195603,-0.007128434,9.74e-05,0.978463409,1.947216553,0.933471617,1.929039839,681.639519,11.36065865,25.01725,741.5391047,12.35898508,"mg O2","SMR",6,1,1,418.7697259,6.979495432,2.593069029,478.6693117,7.977821861,2.820936921,NA,NA,0.780723285507,0.01301205475746,2.02446937143,0.0337411561905,317.406414133022,5.29010690181455,711.444332591177,11.8574055431863,773.963038715117,12.8993839803248,394.037918458155,6.56729864137173,456.556624582094,7.60927707851027
163,"LP","DB","Acute","CH3",43,3.27,78,"","(2021-Sep-15 09:15:34)","M67",25.08208333,"25",-0.002642836,-0.002535255,4.88e-05,0.958089947,0.710997016,4.070694506,0.682054499,208.5793576,3.476322627,"mg O2","","(2021-Sep-15 13:31:35)","M3",25.0425,-0.007993945,-0.007930611,5.86e-05,0.993599293,2.154911747,0.792276617,2.137838885,685.2047708,11.42007951,25.0425,685.2047708,11.42007951,"mg O2","MMR",6,1,1,476.6254132,7.943756887,3.285103467,476.6254132,7.943756887,3.285103467,NA,NA,0.682054499352,0.01136757499029,2.240619600516,0.0373436599977,247.544669084574,4.12574448513851,712.370021497588,11.872833688161,712.370021497588,11.872833688161,464.825352413013,7.74708920302247,464.825352413013,7.74708920302247
164,"LP","DB","Acute","CH4",44,4.44,78,"","(2021-Sep-15 04:18:34)","M40",25.0795,"25",-0.005477569,-0.00539158,3.9e-05,0.993860476,1.450547804,1.569827607,1.427776704,321.5713297,5.359522162,"mg O2","","(2021-Sep-15 13:42:35)","M4",25.01833333,-0.010423893,-0.010356124,5.97e-05,0.996093335,2.767168248,0.650128381,2.749178102,645.3469723,10.75578287,25.102,646.1597697,10.7693295,"mg O2","SMR",6,1,1,323.7756426,5.39626071,2.006854818,324.58844,5.409807333,2.009382398,NA,NA,1.427776703868,0.02379627839928,2.865340557012,0.0477556759428,361.279690284653,6.02132817178537,662.631595889893,11.0438599297869,663.466162814996,11.0577693853838,301.35190560524,5.02253175800153,302.186472530343,5.03644121359848
165,"LP","DB","Acute","CH5",45,2.72,78,"","(2021-Sep-15 00:27:34)","M19",24.96808333,"25",-0.002772565,-0.002707057,4.29e-05,0.971260187,0.751387408,2.362721841,0.733634214,269.718461,4.495307684,"mg O2","","(2021-Sep-15 13:53:35)","M5",24.945,-0.00766334,-0.007597441,4.22e-05,0.996380438,2.080412834,0.859926717,2.062522808,796.3408527,13.27234754,24.945,796.3408527,13.27234754,"mg O2","MMR",6,1,1,526.6223917,8.777039861,2.952489235,526.6223917,8.777039861,2.952489235,NA,NA,0.73363421392,0.01222723690048,2.166047119344,0.0361007853088,330.85090987436,5.5141818320571,834.140852864354,13.9023475425019,834.140852864354,13.9023475425019,503.289942989994,8.38816571044479,503.289942989994,8.38816571044479
