FishIDs,Stock,Pond,Trial,Chamber.No,Ind,Mass,Volume,SMR.Start.Date,SMR.Date.Time,SMR.Phase,SMR.Temp.true,Temp.factor,Slope.with.BR.SMR,Slope.SMR,SE.SMR,R2.SMR,MR.abs.with.BR,BR.SMR,SMR.abs,SMR,SMR.units,DO.unit,MMR.Date,MMR.Date.Time,MMR.Phase,MMR.Temp.true,Slope.with.BR.MMR,Slope.MMR,SE.MMR,R2.MMR,MR.abs.with.BR.MMR,BR.MMR,MMR.abs,MMR,MMR.units,MMR.Best.Temp,MMR.Best,MMR.Best.units,DO.unit,Trial.Best.MMR,Experiment,test.Num,Replicate,AS.absolute,AS.absolute.units,AS.factorial,AS.Best.absolute,AS.Best.absolute.units,AS.Best.factorial,K,relative.weight
191,LP,DB,Acute,CH7,47,4.83,78,,(2021-Sep-18 07:18:55),M78,25.0275,25,-0.003936081,-0.003809037,4.98E-05,0.980203658,1.036810863,3.227671976,1.003346009,207.732093,3.462201549,mg O2,,(2021-Sep-18 10:52:54),M9,24.97191667,-0.010358215,-0.010279165,8.69E-05,0.991627749,2.729223817,0.763158933,2.708395502,563.0759878,9.384599797,24.97191667,563.0759878,9.384599797,mg O2,MMR,6,4,2,355.3438949,5.922398248,2.710587372,355.3438949,5.922398248,2.710587372,,
192,LP,DB,Acute,CH8,48,4.73,78,,(2021-Sep-18 03:16:55),M56,24.95233333,25,-0.004591377,-0.004500904,5.60E-05,0.98203258,1.21107666,1.970504614,1.187212338,250.996266,4.1832711,mg O2,,(2021-Sep-18 10:52:54),M9,24.97191667,-0.01133316,-0.011261615,6.46E-05,0.996130742,2.992634354,0.631295781,2.97374198,639.5144042,10.6585734,24.97191667,639.5144042,10.6585734,mg O2,MMR,6,4,2,388.5181382,6.475302304,2.547904056,388.5181382,6.475302304,2.547904056,,
193,UP,LF,Acute,CH1,49,17.01,317,9/21/21,(2021-Sep-21 10:33:42),M74,27.04275,27,-0.005253665,-0.004921438,1.91E-05,0.998214254,5.67376897,6.323710338,5.314976255,312.461861,5.207697683,mg O2,9/21/21,(2021-Sep-21 13:48:40),M5,27.09183333,-0.008905934,-0.008871073,5.57E-05,0.997721728,9.63251543,0.391437452,9.594810157,579.3967486,9.656612477,26.78966667,687.0477896,11.45079649,mg O2,SMR,7,1,1,266.9348876,4.448914793,1.854295903,374.5859286,6.24309881,2.198821281,0.667274641,78.21096005
194,UP,LF,Acute,CH2,50,14.51,317,9/21/21,(2021-Sep-21 10:00:42),M71,27.03191667,27,-0.004879517,-0.004595219,2.48E-05,0.996580774,5.313618236,5.826360079,5.004027704,344.8675192,5.747791987,mg O2,9/21/21,(2021-Sep-21 13:28:40),M3,26.98933333,-0.008309126,-0.008264131,6.33E-05,0.996607873,9.063295539,0.541513533,9.014216567,643.4130312,10.72355052,26.782,771.1600091,12.85266682,mg O2,SMR,7,1,1,298.545512,4.975758533,1.865681734,426.2924899,7.104874832,2.236105073,0.672063242,79.58066786
195,UP,LF,Acute,CH3,51,16.17,317,9/21/21,(2021-Sep-21 10:00:42),M71,27.03191667,27,-0.005551467,-0.005252478,1.88E-05,0.998491655,6.012172211,5.385766802,5.688370636,351.7854444,5.86309074,mg O2,9/21/21,(2021-Sep-21 13:18:40),M2,27.02266667,-0.010466815,-0.010403558,4.16E-05,0.999074177,11.36482577,0.604354988,11.29614188,733.9923247,12.23320541,27.02266667,733.9923247,12.23320541,mg O2,MMR,7,1,1,382.2068803,6.370114672,2.086477245,382.2068803,6.370114672,2.086477245,0.663228533,77.99676208
196,UP,LF,Acute,CH4,52,12.52,317,9/21/21,(2021-Sep-21 11:28:42),M79,27.03591667,27,-0.005261672,-0.00490657,2.07E-05,0.997877818,5.767465798,6.748837644,5.378228895,429.570998,7.159516634,mg O2,9/21/21,(2021-Sep-21 13:38:40),M4,27.07183333,-0.008678796,-0.008643247,5.34E-05,0.997790595,9.527755632,0.409606617,9.488729315,787.4464161,13.12410694,26.782,920.1159577,15.33526596,mg O2,SMR,7,1,1,357.8754181,5.964590302,1.83309958,490.5449597,8.175749328,2.141941523,0.660176144,78.79105333
197,UP,LF,Acute,CH5,53,11.74,317,9/21/21,(2021-Sep-21 12:12:42),M83,27.03658333,27,-0.004324548,-0.003780812,1.64E-05,0.99778804,4.752401192,12.57324684,4.154870059,353.9071601,5.898452668,mg O2,9/21/21,(2021-Sep-21 13:48:40),M5,27.09183333,-0.00727171,-0.007132101,4.15E-05,0.998039647,8.003185876,1.919891195,7.849533415,695.8806219,11.59801037,26.78966667,754.484757,12.57474595,mg O2,SMR,7,1,1,341.9734618,5.699557697,1.966280144,400.5775969,6.676293282,2.131871977,0.727943291,87.73217192
198,UP,LF,Acute,CH6,54,14.24,317,9/21/21,(2021-Sep-21 08:21:42),M62,27.01591667,27,-0.004246044,-0.003990981,2.99E-05,0.993475767,4.627916457,6.007069905,4.34991428,305.4715084,5.091191807,mg O2,9/21/21,(2021-Sep-21 14:08:40),M7,27.11183333,-0.010256383,-0.010197287,8.82E-05,0.995680104,11.20686303,0.576189447,11.14229027,826.5793971,13.77632329,27.11183333,826.5793971,13.77632329,mg O2,MMR,7,1,1,521.1078887,8.685131478,2.705913234,521.1078887,8.685131478,2.705913234,0.616523086,72.75125844
199,UP,LF,Acute,CH7,55,11.7,317,9/21/21,(2021-Sep-21 08:54:42),M65,27.02666667,27,-0.004235935,-0.003918627,2.05E-05,0.996775309,4.655631756,7.490865289,4.306884652,368.1097994,6.135163323,mg O2,9/21/21,(2021-Sep-21 14:28:40),M9,27.0725,-0.006642564,-0.006538224,3.89E-05,0.997946024,7.305731521,1.570786045,7.19097411,625.8463107,10.43077185,26.78966667,793.9164164,13.23194027,mg O2,SMR,7,1,1,257.7365113,4.295608522,1.700162049,425.806617,7.09677695,2.156738065,0.638544636,76.32142868
200,UP,LF,Acute,CH8,56,10.05,317,9/21/21,(2021-Sep-21 09:05:42),M66,27.02616667,27,-0.003939149,-0.003507564,1.99E-05,0.996219989,4.352838013,10.95629515,3.875928233,385.6645008,6.427741679,mg O2,9/21/21,(2021-Sep-21 14:28:40),M9,27.0725,-0.006585965,-0.006317136,4.28E-05,0.997342889,7.293034244,4.081843854,6.995343974,744.1855292,12.40309215,26.782,783.4120723,13.05686787,mg O2,SMR,7,1,1,358.5210284,5.975350473,1.92961895,397.7475715,6.629126192,2.031330523,0.647848041,78.32279233
201,LP,BC,Acute,CH1,57,8.74,317,9/23/21,(2021-Sep-23 08:07:26),M58,27.07633333,27,-0.003046748,-0.002396719,1.43E-05,0.995813684,3.381085845,21.33518586,2.659724896,304.3163497,5.071939161,mg O2,9/23/21,(2021-Sep-23 13:52:49),M2,27.0765,-0.005613935,-0.005016266,3.63E-05,0.99697609,6.23382532,10.64616539,5.570161966,651.4809317,10.85801553,27.11425,677.7995453,11.29665909,mg O2,SMR,8,1,1,347.164582,5.786076367,2.140801611,373.4831956,6.224719927,2.227286,0.615334024,74.68814712
202,LP,BC,Acute,CH2,58,8.75,317,9/23/21,(2021-Sep-23 04:05:26),M36,27.10925,27,-0.003474734,-0.003227159,2.50E-05,0.992981778,3.855912776,7.12502229,3.581178131,409.2775007,6.821291678,mg O2,9/23/21,(2021-Sep-23 14:02:49),M3,27.0295,-0.005865949,-0.005470192,5.09E-05,0.99500138,6.515567492,6.746676876,6.075983207,718.2013247,11.97002208,27.0945,850.7766068,14.17961011,mg O2,SMR,8,1,1,308.923824,5.1487304,1.75480285,441.4991061,7.358318435,2.078728015,0.523726866,62.9746977
203,LP,BC,Acute,CH3,59,8.13,317,9/23/21,(2021-Sep-23 09:02:26),M63,27.08766667,27,-0.003082293,-0.002478599,1.71E-05,0.994409144,3.427300602,19.58589491,2.756033108,338.9954622,5.649924371,mg O2,9/23/21,(2021-Sep-23 14:02:49),M3,27.0295,-0.00680499,-0.006325388,3.60E-05,0.998125693,7.571095451,7.047790871,7.037500477,885.2201858,14.75366976,27.0295,885.2201858,14.75366976,mg O2,MMR,8,1,1,546.2247236,9.103745393,2.611303939,546.2247236,9.103745393,2.611303939,0.618332081,75.29585972
204,LP,BC,Acute,CH4,60,8.08,317,9/23/21,(2021-Sep-23 11:25:26),M76,27.07283333,27,-0.00278521,-0.002231831,1.48E-05,0.994866116,3.097465961,19.86851463,2.482045484,307.183847,5.119730783,mg O2,9/23/21,(2021-Sep-23 14:42:49),M7,27.03366667,-0.005672519,-0.005142593,5.47E-05,0.9934739,6.303371395,9.341994733,5.714510771,686.0156988,11.43359498,27.03366667,686.0156988,11.43359498,mg O2,MMR,8,1,1,378.8318518,6.313864197,2.233241446,378.8318518,6.313864197,2.233241446,0.52699926,63.66260337
205,LP,BC,Acute,CH5,61,7.93,317,9/23/21,(2021-Sep-23 05:00:26),M41,27.0845,27,-0.003190019,-0.002471706,1.39E-05,0.996288181,3.549380552,22.51751661,2.750148197,346.8030513,5.780050855,mg O2,9/23/21,(2021-Sep-23 14:32:49),M6,27.00833333,-0.005865417,-0.005195178,4.68E-05,0.995313458,6.534403442,11.42696731,5.787719297,767.6020287,12.79336715,27.11425,797.3733475,13.28955579,mg O2,SMR,8,1,1,420.7989774,7.01331629,2.213365845,450.5702962,7.509504937,2.299210876,0.597283922,72.85243206
206,LP,BC,Acute,CH6,62,7.09,317,9/23/21,(2021-Sep-23 02:15:26),M26,27.10125,27,-0.003143634,-0.002385616,3.13E-05,0.980450968,3.507277548,24.11279091,2.661575046,375.398455,6.256640917,mg O2,9/23/21,(2021-Sep-23 14:22:49),M5,27.04966667,-0.006605861,-0.00589461,0.000161569,0.958244817,7.377848781,10.76696786,6.583478174,973.8873039,16.23145507,27.04966667,973.8873039,16.23145507,mg O2,MMR,8,1,1,598.4888489,9.974814148,2.594276271,598.4888489,9.974814148,2.594276271,0.598207537,73.45778127
207,LP,BC,Acute,CH7,63,10.17,317,9/23/21,(2021-Sep-23 12:31:26),M82,27.11008333,27,-0.003565539,-0.002516876,1.91E-05,0.993242319,3.938451422,29.41106286,2.780110998,273.3639133,4.556065222,mg O2,9/23/21,(2021-Sep-23 15:12:49),M10,27.00183333,-0.006668514,-0.005824594,6.32E-05,0.993226269,7.37100213,12.65529168,6.438180311,646.4036457,10.7733941,27.11833333,742.5768732,12.37628122,mg O2,SMR,8,1,1,373.0397324,6.217328873,2.364626837,469.2129599,7.820215998,2.716440748,0.628428965,75.68028151
208,LP,BC,Acute,CH8,64,7.98,317,9/23/21,(2021-Sep-23 09:46:26),M67,27.0835,27,-0.003422308,-0.002411495,2.08E-05,0.991254374,3.807221554,29.53599513,2.682720781,336.180549,5.60300915,mg O2,9/23/21,(2021-Sep-23 15:22:49),M11,27.0505,-0.005774182,-0.004960158,4.85E-05,0.994486437,6.429020262,14.09765287,5.522679303,715.3729667,11.92288278,27.09033333,805.5814967,13.42635828,mg O2,SMR,8,1,1,379.1924177,6.319873628,2.127942764,469.4009477,7.823349128,2.396276343,0.573985234,69.78186692
209,LP,DB,Acute,CH1,65,9.54,317,9/30/21,(2021-Sep-30 08:11:04),M66,27.046,27,-0.002705396,-0.002174944,5.52E-05,0.964173561,2.994483565,19.60717908,2.40734981,252.3427474,4.205712457,mg O2,9/30/21,(2021-Sep-30 13:28:13),M2,27.06883333,-0.005040679,-0.004746809,4.36E-05,0.995139984,5.58710922,5.829976048,5.26138209,577.5391976,9.625653294,26.99583333,606.2594387,10.10432398,mg O2,SMR,10,1,1,325.1964502,5.419940837,2.288709319,353.9166913,5.898611521,2.40252373,0.629410939,76.15377092
210,LP,DB,Acute,CH2,66,14.82,317,9/30/21,(2021-Sep-30 08:31:04),M68,27.03166667,27,-0.004331374,-0.003878072,8.71E-05,0.97157519,4.71187691,10.46555762,4.218752717,284.6661752,4.744436254,mg O2,9/30/21,(2021-Sep-30 14:58:13),M11,26.9785,-0.00902247,-0.008666973,6.00E-05,0.9972254,9.82579503,3.940137459,9.4386452,651.3902829,10.85650472,27.00133333,672.3512202,11.20585367,mg O2,SMR,10,1,1,366.7241077,6.112068462,2.288260213,387.6850449,6.461417416,2.36189361,0.674802243,79.79358161
211,LP,DB,Acute,CH3,67,11.56,317,9/30/21,(2021-Sep-30 10:41:04),M81,27.07233333,27,-0.003011645,-0.002448549,5.30E-05,0.973863118,3.31155702,18.69730227,2.692385194,232.9052936,3.881754893,mg O2,9/30/21,(2021-Sep-30 13:58:13),M5,27.03166667,-0.005239974,-0.004917424,3.85E-05,0.996463466,5.771034349,6.155551063,5.415795382,489.2317419,8.153862364,27.0085,666.5340154,11.10890026,mg O2,SMR,10,1,1,256.3264483,4.272107471,2.100560852,433.6287218,7.227145364,2.861824243,0.630849444,75.45742739
212,LP,DB,Acute,CH4,68,12.17,317,9/30/21,(2021-Sep-30 02:11:04),M30,26.98683333,27,-0.004033483,-0.003674008,8.23E-05,0.971606636,4.42629602,8.912287066,4.031811812,331.2910281,5.521517135,mg O2,9/30/21,(2021-Sep-30 14:08:13),M6,27.00266667,-0.00774554,-0.007399347,8.37E-05,0.992641792,8.518266148,4.469577799,8.137535615,706.9970126,11.78328354,26.99683333,727.2131779,12.12021963,mg O2,SMR,10,1,1,375.7059845,6.261766408,2.134066282,395.9221498,6.598702497,2.195088657,0.685185185,82.14012132
213,LP,DB,Acute,CH5,69,17.98,317,9/30/21,(2021-Sep-30 03:11:04),M36,26.96883333,27,-0.005201946,-0.004765812,5.87E-05,0.991309157,5.599748758,8.384043098,5.130263409,285.331669,4.755527817,mg O2,9/30/21,(2021-Sep-30 14:08:13),M6,27.00266667,-0.009757778,-0.009373662,4.23E-05,0.998817553,10.52434898,3.936506264,10.11005733,581.0377773,9.683962956,26.99583333,656.2426773,10.93737796,mg O2,SMR,10,1,1,295.7061083,4.928435138,2.036359228,370.9110083,6.181850138,2.29992934,0.637821068,74.32195445
214,LP,DB,Acute,CH6,70,10.12,317,9/30/21,(2021-Sep-30 07:41:04),M63,27.03083333,27,-0.003341623,-0.002782614,6.63E-05,0.967900119,3.691718281,16.7286838,3.074142403,303.7690121,5.062816869,mg O2,9/30/21,(2021-Sep-30 14:28:13),M8,26.9865,-0.006033027,-0.005573967,4.60E-05,0.99607238,6.682253046,7.609122801,6.173792205,661.7140628,11.02856771,26.999,665.7307287,11.09551214,mg O2,SMR,10,1,1,357.9450506,5.965750844,2.178346165,361.9617165,6.032695276,2.191568929,0.673991283,81.67707184
215,LP,DB,Acute,CH7,71,13.12,317,9/30/21,(2021-Sep-30 10:51:04),M82,27.07433333,27,-0.004377152,-0.003726848,6.08E-05,0.984845508,4.788464245,14.85678008,4.077052644,310.7509637,5.179182728,mg O2,9/30/21,(2021-Sep-30 14:38:13),M9,26.96983333,-0.008234563,-0.007761004,4.12E-05,0.998370797,9.026135594,5.750874707,8.507053845,679.4771442,11.32461907,26.99683333,796.8532971,13.28088828,mg O2,SMR,10,1,1,368.7261805,6.145436342,2.186564882,486.1023334,8.101705556,2.564282626,0.714758274,85.49396545
216,LP,DB,Acute,CH8,72,11.69,317,9/30/21,(2021-Sep-30 07:21:04),M61,27.01116667,27,-0.003513733,-0.002910583,5.75E-05,0.97790387,3.862000559,17.16551681,3.199068204,273.658529,4.560975483,mg O2,9/30/21,(2021-Sep-30 14:18:13),M7,26.9955,-0.006758234,-0.006289186,4.68E-05,0.996804898,7.440491149,6.940398377,6.924091422,619.3283919,10.32213987,26.99683333,632.0066834,10.53344472,mg O2,SMR,10,1,1,345.6698629,5.761164382,2.263143028,358.3481544,5.97246924,2.309471902,0.678570984,81.46983406
217,UP,LF,Acute,CH1,73,19.42,317,10/2/21,(2021-Oct-02 00:06:58),M23,30.99033333,31,-0.008148398,-0.00741359,6.18E-05,0.995970254,8.72928051,9.017820904,7.942089628,408.9644504,6.816074174,mg O2,10/2/21,(2021-Oct-02 11:30:44),M2,30.9325,-0.010654385,-0.009934498,5.27E-05,0.998368955,11.37517553,6.756721006,10.60658666,519.1672372,8.652787287,30.9325,519.1672372,8.652787287,mg O2,MMR,11,1,1,210.3639415,3.506065691,1.269467888,110.2027868,1.836713113,1.836713113,0.681381311,79.14613854
218,UP,LF,Acute,CH2,74,15.68,317,10/2/21,(2021-Oct-02 00:16:28),M24,30.99766667,31,-0.006673765,-0.006026486,8.55E-05,0.988412068,7.239380385,9.698860732,6.537242964,416.9160053,6.948600089,mg O2,10/2/21,(2021-Oct-02 11:40:14),M3,30.9605,-0.009897755,-0.009263495,7.22E-05,0.996491264,10.73304607,6.408113386,10.0452603,636.5817684,10.60969614,30.9605,636.5817684,10.60969614,mg O2,MMR,11,1,1,102.2512319,1.704187198,1.526882538,219.665763,3.66109605,3.66109605,0.699704772,82.56690442
219,LP,DB,Acute,CH5,75,12.64,317,10/1/21,(2021-Oct-01 23:19:28),M18,30.97816667,31,-0.006327171,-0.005549781,5.06E-05,0.995188332,6.932656423,12.28653382,6.080873247,481.0817442,8.01802907,mg O2,10/2/21,(2021-Oct-02 11:49:44),M4,30.89033333,-0.010118814,-0.009324225,4.00E-05,0.998931811,11.08386551,7.852589136,10.21349509,802.3169746,13.37194958,30.89033333,802.3169746,13.37194958,mg O2,MMR,11,1,1,155.5000242,2.591667069,1.667735233,321.2352304,5.353920507,5.353920507,0.665312091,79.28837419
220,LP,DB,Acute,CH6,76,13.05,317,10/2/21,(2021-Oct-02 00:16:28),M24,30.99766667,31,-0.006697841,-0.005841926,6.85E-05,0.992084846,7.328911063,12.77896888,6.392351798,489.8353868,8.163923114,mg O2,10/2/21,(2021-Oct-02 12:08:44),M6,30.95383333,-0.010066374,-0.009158108,6.44E-05,0.997140001,11.02823661,9.022772611,10.0331839,791.26056,13.187676,30.95383333,791.26056,13.187676,mg O2,MMR,11,1,1,312.4815878,5.208026463,1.615360142,301.4251731,5.023752885,5.023752886,0.708484411,84.68091246
221,LP,DB,Acute,CH8,77,15.2,317,10/2/21,(2021-Oct-02 08:20:58),M75,31.00983333,31,-0.006711909,-0.005505726,4.38E-05,0.996339969,7.292354892,17.97078195,5.981861695,393.5435326,6.559058876,mg O2,10/2/21,(2021-Oct-02 12:27:44),M8,30.94183333,-0.009760011,-0.008773055,4.02E-05,0.998784918,10.62021919,10.11224109,9.546277022,647.6443027,10.79407171,30.94183333,647.6443027,10.79407171,mg O2,MMR,11,1,1,397.7170274,6.628617124,1.645673856,254.1007701,4.235012835,4.235012836,0.636307259,74.88133562
222,LP,DB2,Acute,CH1,78,10.45,317,9/26/21,(2021-Sep-26 10:48:41),M73,27.01458333,27,-0.003209778,-0.002959338,1.35E-05,0.997540342,3.542246465,7.802398307,3.265866287,312.5230896,5.208718161,mg O2,,(2021-Sep-25 22:09:41),M4,26.9805,-0.006691653,-0.00658986,3.61E-05,0.996464238,7.38477391,1.521185527,7.272437798,695.927062,11.59878437,26.9805,695.927062,11.59878437,mg O2,SMR,9,1,1,383.4039724,6.390066207,2.226802067,383.4039724,6.390066207,2.226802067,,
223,LP,DB2,Acute,CH2,79,13.37,317,9/26/21,(2021-Sep-26 02:33:41),M28,26.9945,27,-0.003454063,-0.003337083,2.71E-05,0.992246714,3.775526121,3.386736811,3.647658988,272.8241577,4.547069295,mg O2,,(2021-Sep-26 06:02:41),M47,26.99383333,-0.007188791,-0.007034475,2.44E-05,0.998587077,7.857837486,2.146616757,7.68915983,575.1054472,9.585090787,26.99383333,575.1054472,9.585090787,mg O2,SMR,9,1,1,302.2812896,5.038021493,2.107971127,302.2812896,5.038021493,2.107971127,,
224,LP,DB2,Acute,CH3,80,8.91,317,9/26/21,(2021-Sep-26 02:11:41),M26,26.99566667,27,-0.002756334,-0.002631883,1.73E-05,0.994898418,3.057116302,4.515085548,2.919084886,327.6189547,5.460315911,mg O2,,(2021-Sep-26 06:24:41),M49,26.98675,-0.006385114,-0.006208314,1.87E-05,0.998927431,7.081883484,2.768950632,6.885789627,772.8158952,12.88026492,26.98675,772.8158952,12.88026492,mg O2,SMR,9,1,1,445.1969406,7.41994901,2.358886396,445.1969406,7.41994901,2.358886396,,
225,LP,DB2,Acute,CH4,81,9.15,317,9/26/21,(2021-Sep-26 10:15:41),M70,26.999,27,-0.003210505,-0.002953408,2.82E-05,0.989358997,3.558074292,8.00799631,3.273143834,357.7206376,5.962010627,mg O2,,(2021-Sep-25 22:31:41),M6,26.97341667,-0.006445968,-0.006312714,2.55E-05,0.998084291,7.143808533,2.06724071,6.996128815,764.6042421,12.74340403,26.97341667,764.6042421,12.74340403,mg O2,SMR,9,1,1,406.8836044,6.781393407,2.137433968,406.8836044,6.781393407,2.137433968,,
226,LP,DB2,Acute,CH5,82,11.94,317,9/26/21,(2021-Sep-26 09:42:41),M67,26.99625,27,-0.003952448,-0.003659236,1.87E-05,0.996915222,4.340641839,7.4184999,4.018631329,336.568788,5.6094798,mg O2,,(2021-Sep-25 22:09:41),M4,26.9805,-0.007852095,-0.007642968,1.85E-05,0.999312101,8.623296244,2.663331171,8.393629307,702.984029,11.71640048,26.9805,702.984029,11.71640048,mg O2,SMR,9,1,1,366.4152411,6.106920684,2.088678612,366.4152411,6.106920684,2.088678612,,
227,LP,DB2,Acute,CH6,83,8.92,317,9/26/21,(2021-Sep-26 11:21:41),M76,27.01516667,27,-0.003210643,-0.002849702,2.18E-05,0.99313693,3.560885633,11.2420176,3.160570243,354.3240183,5.905400305,mg O2,,(2021-Sep-25 22:09:41),M4,26.9805,-0.006359081,-0.006140616,3.04E-05,0.99710716,7.052780567,3.43547702,6.810483911,763.5071649,12.72511941,26.9805,763.5071649,12.72511941,mg O2,SMR,9,1,1,409.1831466,6.81971911,2.154827574,409.1831466,6.81971911,2.154827574,,
228,LP,DB2,Acute,CH7,84,11.6,317,9/26/21,(2021-Sep-26 11:21:41),M76,27.01516667,27,-0.003728711,-0.003364564,2.29E-05,0.994582747,4.099493633,9.766014509,3.69913649,318.8910767,5.314851278,mg O2,,(2021-Sep-26 06:02:41),M47,26.99383333,-0.006246785,-0.005955469,2.24E-05,0.998332603,6.867965706,4.663463843,6.547680608,564.4552248,9.407587081,26.99383333,564.4552248,9.407587081,mg O2,SMR,9,1,1,245.5641482,4.092735803,1.770056506,245.5641482,4.092735803,1.770056506,,
229,LP,DB2,Acute,CH8,85,8.78,317,9/26/21,(2021-Sep-26 02:33:41),M28,26.9945,27,-0.002964401,-0.002632887,1.85E-05,0.994193369,3.289275218,11.1831456,2.921430781,332.7369911,5.545616518,mg O2,,(2021-Sep-25 22:31:41),M6,26.97341667,-0.006069266,-0.005756701,1.48E-05,0.999217541,6.734408534,5.149963156,6.387588976,727.5158287,12.12526381,26.97341667,727.5158287,12.12526381,mg O2,SMR,9,1,1,394.7788376,6.579647294,2.18645912,394.7788376,6.579647294,2.18645912,,
